SampleID,#chrom1,start1,end1,chrom2,start2,end2,somaticity1,somaticity2,svtype,eventScore,eventSize,eventInversion,evidence1,clonalityRatio1,evidence2,clonalityRatio2,source1,source2,gene1,cancerGene1,nearestCodingGeneUpstream1,nearestCodingGeneUpstreamDistance1,nearestCancerGeneUpstream1,nearestCancerGeneUpstreamDistance1,nearestCodingGeneDownstream1,nearestCodingGeneDownstreamDistance1,nearestCancerGeneDownstream1,nearestCancerGeneDownstreamDistance1,gene2,cancerGene2,nearestCodingGeneUpstream2,nearestCodingGeneUpstreamDistance2,nearestCancerGeneUpstream2,nearestCancerGeneUpstreamDistance2,nearestCodingGeneDownstream2,nearestCodingGeneDownstreamDistance2,nearestCancerGeneDownstream2,nearestCancerGeneDownstreamDistance2,dbSUPERenhancer1,dbSUPERenhancer2,rescuedEnhancerHitCandidate,TADindices,affectedCodingGenesTADestimate,affectedCancerGenesTADestimate,directFusionCandidates,directFusionCandidatesBothCancer,indirectFusionCandidatesLeftCancerRightAny,indirectFusionCandidatesRightCancerLeftAny,indirectFusionCandidatesAny
ICGC_GBM60, 1, 2072962, 2072963, 1, 63181830, 63181831, SOMATIC(0/3261), SOMATIC(0/3261), INV, 5, 61108868, INV, 11, 0.314, 15, 0.231, 1:63181831_INV|(1_0_10/10), 1:2072963_INV|(4_1_10/11), RP5-892K4.1_1, PRKCZ, GABRD, -110771, TMEM52, -222251, C1orf86, 42941, PLCH2, 284457, ., ., DOCK7, -27862, USP1, -264356, ATG4C, 67976, ATG4C, 67976, SE_09983_SE_55495_SE_42723, ., FALSE, 1_68_69, OR4F29_SKI_SLC35E2_TTLL10_SLC35E2B_MRPL20_SAMD11_CDK11A_FAM213B_ANKRD65_RP4-758J18.2_OR4F16_USP1_AL627309.1_DOCK7_ATAD3A_CPSF3L_AL138847.1_PANK4_TNFRSF4_KLHL17_C1orf86_VWA1_TMEM52_TAS1R3_LRRC47_TMEM240_UBE2J2_AURKAIP1_AL589739.1_C1orf170_AL590822.1_GNB1_PEX10_CEP104_SDF4_CALML6_MIB2_GABRD_L1TD1_TPRG1L_ATAD3B_PUSL1_ACAP3_PRDM16_HES4_ISG15_TTC34_AGRN_TNFRSF18_NFIA_NADK_ARHGEF16_C1orf222_ANGPTL3_SCNN1D_CCNL2_PLEKHN1_TMEM88B_AL645608.1_KANK4_INADL_RNF223_MEGF6_RER1_C1orf233_TNFRSF14_HES5_PLCH2_SMIM1_CDK11B_ATAD3C_OR4F5_TP73_CCDC27_SSU72_MMP23B_GLTPD1_NOC2L_MORN1_C1orf159_ACTRT2_WRAP73_FAM132A_AL590822.2_AL645608.2_MXRA8_ATG4C_AL669831.1_AL645728.1_TM2D1_MMEL1_DVL1_B3GALT6_PRKCZ, TP73_ATAD3B_MIR200B_TMEM52_HES5_MIR200A_GNB1_PRDM16_CDK11B_PLCH2_TNFRSF14_USP1_ATG4C_CALML6_PRKCZ_NOC2L_MMEL1_DVL1, RP5-892K4.1-(TRUNC), PRKCZ-(TRUNC), PRKCZ-~DOCK7/~ATG4C, RP5-892K4.1-~USP1/~ATG4C, RP5-892K4.1-~DOCK7/~ATG4C
ICGC_GBM60, 1, 11136946, 11136947, 1, 100488608, 100488609, SOMATIC(0/3261), SOMATIC(0/3261), INV, 5, 89351662, INV, 6, 0.130, 12, 0.156, |1:100488609_INV(3_0_3/3), |1:11136947_INV(0_6_6/12), EXOSC10_16, ., SRM, -16866, C1orf127, -94853, MTOR, 29646, MTOR, 29646, SLC35A3_11, ., AGL, -99030, SNX7, -1262553, HIAT1, 15045, CDC14A, 321976, ., ., FALSE, 8_9_10_115_116, LRRC39_PALMD_LPPR4_SASS6_PTCHD2_PRAMEF10_HIAT1_PRAMEF4_UBIAD1_PRAMEF2_SRM_KIAA2013_AADACL3_EXOSC10_TNFRSF8_CLCN6_RTCA_PLOD1_NPPB_MASP2_ANGPTL7_MTHFR_FBXO2_FBXO44_AGTRAP_NPPA_MAD2L2_TRMT13_CASZ1_FBXO6_MIIP_HNRNPCL1_TARDBP_DRAXIN_PEX14_PRAMEF11_AGL_SLC35A3_MFN2_C1orf127_C1orf167_VPS13D_PRAMEF1_AADACL4_FRRS1_PRAMEF12_C1orf158_DHRS3_TNFRSF1B_DFFA_MTOR_CDC14A_DBT, C1orf127_HNRNPCL1_TNFRSF8_TNFRSF1B_MTOR_DFFA_CDC14A_MAD2L2_PRAMEF11, EXOSC10-SLC35A3, ., ~C1orf127/~MTOR-SLC35A3, EXOSC10-~SNX7/~CDC14A, EXOSC10-SLC35A3
ICGC_GBM60, 1, 24130850, 24130851, 1, 60437957, 60437958, SOMATIC(0/3261), SOMATIC(0/3261), DEL, 5, 36307107, NORMAL, 13, 0.277, 13, 0.143, |1:60437958(2_1_10/10), 1:24130851|(5_1_7/7), HMGCL_12, ., GALE, -3580, MDS2, -163793, FUCA1, 40717, MYOM3, 251675, ., ., CYP2J2, -45496, JUN, -1188173, C1orf87, 14984, USP1, 2464011, SE_25323_SE_31820_SE_23543, ., FALSE, 23_24_25_66_67, FUCA1_TCEA3_OMA1_CNR2_LYPLA2_RCAN3_E2F2_FGGY_SRRM1_GALE_HMGCL_TACSTD2_C1orf87_MYOM3_IFNLR1_NCMAP_JUN_ASAP3_TCEB3_C1orf213_CLIC4_PNRC2_ID3_NIPAL3_CYP2J2_PITHD1_RPL11_ZNF436_MYSM1_MDS2_HNRNPR_IL22RA1_GRHL3_STPG1_DAB1_HOOK1_SRSF10, MYOM3_MYSM1_MDS2_IFNLR1_ID3_IL22RA1_JUN_E2F2, HMGCL-(TRUNC), ., ~MDS2/~MYOM3-~CYP2J2/~C1orf87, HMGCL-~JUN/, HMGCL-~CYP2J2/~C1orf87
ICGC_GBM60, 1, 34180364, 34180365, 13, 28112515, 28112516, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, INV, 13, 0.260, 16, 0.372, 13:28112516_INV|(4_1_8/8), 1:34180365_INV|(2_3_11/12), CSMD2_26, ., ZSCAN20, -218258, PHC2, -283712, HMGB4, 145712, SFPQ, 1461615, ., ., MTIF3, -87777, USP12, -366483, LNX2, 7535, CDX2, 423759, ., ., FALSE, 38_39_40_2224_2225_2226, ZNF362_LNX2_AK2_GJB3_AGO3_GSX1_PHC2_MTIF3_FLT1_GJB5_SMIM12_ADC_ZMYM6NB_PDX1_GJB4_SFPQ_GTF3A_ZMYM6_USP12_PAN3_GJA4_SLC46A3_TFAP2E_ADPRHL2_HMGB4_DLGAP3_ZMYM1_NCDN_A3GALT2_AGO4_COL8A2_RASL11A_ATP5EP2_PSMB2_POMP_KIAA0319L_CDX2_C1orf94_ZMYM4_FLT3_URAD_POLR1D_CSMD2_AGO1_CLSPN_TRIM62_ZSCAN20_RPL21_TEKT2_C1orf216, USP12_CLSPN_FLT1_PHC2_CDX2_ADC_FLT3_AGO4_SFPQ, CSMD2-(TRUNC), ., ~PHC2/~SFPQ-~MTIF3/~LNX2, CSMD2-~USP12/~CDX2, CSMD2-~MTIF3/~LNX2
ICGC_GBM60, 1, 36219417, 36219418, 1, 55964605, 55964606, SOMATIC(0/3261), SOMATIC(0/3261), DEL, 5, 19745188, NORMAL, 22, 0.344, 22, 0.400, |1:55964606(9_2_11/17), 1:36219418|(3_8_11/15), CLSPN_9, CLSPN, C1orf216, -34345, SFPQ, -560669, AGO4, 54356, AGO4, 54356, ., ., USP24, -283820, LDLRAD1, -1480750, PPAP2B, 995814, PRKAA2, 1146390, ., ., FALSE, 40_41_63_64, PARS2_MROH7-TTC4_PRKAA2_OSCP1_AGO3_BSND_SMIM12_FAM151A_TRAPPC3_ZMYM6NB_SFPQ_ZMYM6_AL357673.1_SSBP3_C1orf177_HSPB11_MRPS15_CYB5RL_TFAP2E_ADPRHL2_ZMYM1_DLGAP3_NCDN_MAP7D1_TMEM61_TTC4_PPAP2B_MRPL37_AGO4_COL8A2_YIPF1_AL161915.1_ACOT11_THRAP3_RP11-446E24.4_PSMB2_NDC1_DHCR24_USP24_PCSK9_STK40_DIO1_LSM10_KIAA0319L_ZMYM4_SSBP3-AS1_TTC22_AGO1_CLSPN_TCEANC2_LDLRAD1_EVA1B_MROH7_CSF3R_LRRC42_SH3D21_TMEM59_CDCP2_TEKT2_C1orf216_RP11-268J15.5_C1orf168, THRAP3_CLSPN_LDLRAD1_PRKAA2_CSF3R_AGO4_SFPQ_C1orf168, CLSPN-(TRUNC), CLSPN-(TRUNC), CLSPN-~USP24/~PPAP2B, CLSPN-~LDLRAD1/~PRKAA2, CLSPN-~USP24/~PPAP2B
ICGC_GBM60, 1, 38003451, 38003452, 1, 82766848, 82766849, SOMATIC(0/3261), SOMATIC(0/3261), DUP, 5, 44763397, NORMAL, 22, 0.324, 26, 0.371, 1:82766849|(7_4_11/20), |1:38003452(5_7_14/14), SNIP1_5, ., MEAF6, -23077, MEAF6, -23077, DNALI1, 19069, SF3A3, 419196, ., ., LPHN2, -308729, LPHN2, -308729, TTLL7, 1563863, PRKACB, 1776897, ., ., FALSE, 42_43_44_95_96, MACF1_OSCP1_HEYL_BMP8A_RHBDL2_RSPO1_MEAF6_UTP11L_HPCAL4_RRAGC_CDCA8_MANEAL_OXCT2_MRPS15_INPP5B_C1orf122_PPIE_NT5C1A_TRIT1_FHL3_BMP8B_MYCBP_YRDC_GJA9_AL929472.1_AKIRIN1_GNL2_PABPC4_ZC3H12A_DNALI1_GRIK3_POU3F1_MTF1_NDUFS5_LPHN2_KIAA0754_CSF3R_MFSD2A_SF3A3_MYCL_EPHA10_C1orf109_SNIP1, RRAGC_MACF1_BMP8B_LPHN2_CSF3R_HEYL_SF3A3_MYCL_BMP8A_GRIK3_MEAF6, SNIP1-(TRUNC), ., ~MEAF6/~SF3A3-~LPHN2/~TTLL7, SNIP1-~LPHN2/~PRKACB, SNIP1-~LPHN2/~TTLL7
ICGC_GBM60, 1, 39893152, 39893153, 1, 27507980, 27507981, SOMATIC(0/3261), UNKNOWN(0/3261), DEL, 4, 12385172, NORMAL, 44, 0.512, 0, UNKNOWN, 1:27507981|(10_0_34/42), _, MACF1_71, MACF1, KIAA0754, -10999, RRAGC, -567658, BMP8A, 64166, BMP8A, 64166, ., ., SLC9A1, -14509, SLC9A1, -14509, WDTC1, 53027, MAP3K6, 173695, SE_37092_SE_46332, ., FALSE, 30_31_43_44, MACF1_PPP1R8_HEYL_TMEM222_BMP8A_FAM46B_RHBDL2_MEAF6_STX12_UTP11L_RSPO1_HPCAL4_AHDC1_RRAGC_MED18_CDCA8_CD164L2_MANEAL_PTAFR_OXCT2_INPP5B_WDTC1_C1orf122_PPIE_XKR8_NT5C1A_TRIT1_FHL3_AL353354.1_SYTL1_ATPIF1_BMP8B_MYCBP_GJA9_YRDC_FCN3_AL929472.1_FGR_THEMIS2_FAM76A_EYA3_AKIRIN1_GNL2_PABPC4_SLC9A1_DNALI1_POU3F1_ZC3H12A_DNAJC8_AL353354.2_GPR3_MTF1_NDUFS5_AL109927.1_WASF2_KIAA0754_SESN2_PHACTR4_TRNP1_C1orf172_SF3A3_MAP3K6_MFSD2A_MYCL_EPHA10_C1orf109_IFI6_SMPDL3B_RPA2_SNIP1, RRAGC_MACF1_BMP8B_WASF2_SESN2_EYA3_PHACTR4_HEYL_SF3A3_MAP3K6_MYCL_SLC9A1_BMP8A_MEAF6_RPA2, MACF1-(TRUNC), MACF1-(TRUNC), MACF1-~SLC9A1/~WDTC1, MACF1-~SLC9A1/~MAP3K6, MACF1-~SLC9A1/~WDTC1
ICGC_GBM60, 1, 47799721, 47799722, 13, 22245159, 22245160, SOMATIC(2/3261), SOMATIC(0/3261), TRA, 5, NA, NORMAL, 11, 0.193, 11, 0.190, |13:22245160(4_1_6/6), 1:47799722|(0_4_7/7), CMPK1_1, ., STIL, -19903, STIL, -19903, FOXE3, 82023, FAF1, 3105429, ., ., MICU2, -66807, SAP18, -521939, FGF9, 363, FGF9, 363, SE_15282, ., FALSE, 55_56_57_2217_2218_2219, RP11-408E5.4_TAL1_SGCG_FLJ00388_DMBX1_IFT88_ZDHHC20_TRABD2B_GJA3_GJB2_N6AMT2_SAP18_CYP4B1_FGF9_KNCN_CYP4A11_MRP63_SLC5A9_FOXD2_CMPK1_SKA3_PSPC1_TNFRSF19_CYP4Z1_FOXE3_XPO4_CYP4A22_CYP4X1_FAAH_PDZK1IP1_AL109659.1_IL17D_ZMYM2_AL354808.2_STIL_MPHOSPH8_SACS_TEX38_MOB3C_AL139080.1_C1QTNF9B_LATS2_TPTE2_EFCAB14_AGBL4_GJB6_MKNK1_BEND5_RP11-307N16.6_SPATA6_MIPEP_ZMYM5_TUBA3C_CRYL1_SPATA13_MICU2_ATPAF1, LATS2_TPTE2_TAL1_MKNK1_CYP4X1_GJB2_SAP18_IL17D_FGF9_TUBA3C_ZMYM2_STIL_MPHOSPH8, CMPK1-(TRUNC), ., ~STIL/-~MICU2/~FGF9, CMPK1-~SAP18/~FGF9, CMPK1-~MICU2/~FGF9
ICGC_GBM60, 1, 52929238, 52929239, 1, 52929520, 52929521, SOMATIC(0/3261), SOMATIC(0/3261), INV, 5, 282, INV, 18, 0.400, 16, 0.203, 1:52929521_INV|(7_11_0/0), 1:52929239_INV|(8_8_0/0), ZCCHC11_21, ., PRPF38A, -42728, ORC1, -59108, GPX7, 138806, LRP8, 781979, ZCCHC11_intron20, ., PRPF38A, -43010, ORC1, -59390, GPX7, 138524, LRP8, 781697, ., ., FALSE, 61, SELRC1_ZYG11A_ZCCHC11_ORC1_SLC1A7_CPT2_PRPF38A_PODN_MAGOH_CC2D1B_ZFYVE9_KTI12_GPX7_LRP8_RAB3B_ECHDC2_C1orf123_ZYG11B_BTF3L4_SCP2_FAM159A_TXNDC12, ZFYVE9_LRP8_ORC1, ZCCHC11_21-ZCCHC11_intron20, ., ~ORC1/~LRP8-ZCCHC11, ZCCHC11-~ORC1/~LRP8, .
ICGC_GBM60, 1, 63489906, 63489907, 8, 112910055, 112910056, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, NORMAL, 8, 0.133, 6, 0.113, 8:112910056|(2_2_4/4), |1:63489907(3_0_3/3), RP11-5P4.2_1, ., ATG4C, -158723, ATG4C, -158723, FOXD3, 298824, JAK1, 1809006, ., ., KCNV1, -1921980, PKHD1L1, -2367497, CSMD3, 325102, TRPS1, 3510669, ., ., FALSE, 69_70_71_1609_1610_1611_1612, PGM1_ROR1_UBE2U_DOCK7_CSMD3_AL138847.1_USP1_EFCAB7_KANK4_ATG4C_INADL_ALG6_FOXD3_ITGB3BP_ANGPTL3_L1TD1_DLEU2L, ATG4C_USP1, RP11-5P4.2-(TRUNC), ., ~ATG4C/~JAK1-~KCNV1/~CSMD3, RP11-5P4.2-~PKHD1L1/, RP11-5P4.2-~KCNV1/~CSMD3
ICGC_GBM60, 1, 64059647, 64059648, 1, 34174281, 34174282, SOMATIC(0/3261), UNKNOWN(0/3261), DEL, 4, 29885366, NORMAL, 7, 0.103, 0, UNKNOWN, 1:34174282|(2_2_3/4), _, PGM1_2, ., ITGB3BP, -256, ATG4C, -728464, ROR1, 180046, JAK1, 1239265, CSMD2_intron27, ., ZSCAN20, -212175, PHC2, -277629, HMGB4, 151795, SFPQ, 1467698, ., ., FALSE, 39_40_70_71, GJB3_AGO3_GJB5_SMIM12_EFCAB7_ZMYM6NB_GJB4_SFPQ_ZMYM6_GJA4_TFAP2E_ADPRHL2_HMGB4_DLGAP3_ZMYM1_NCDN_ALG6_ATG4C_AGO4_COL8A2_DLEU2L_PSMB2_KIAA0319L_C1orf94_ZMYM4_ITGB3BP_PGM1_CSMD2_UBE2U_AGO1_CLSPN_ZSCAN20_TEKT2_FOXD3_C1orf216_ROR1, ATG4C_AGO4_CLSPN_SFPQ, PGM1-CSMD2, ., ~ATG4C/~JAK1-CSMD2, PGM1-~PHC2/~SFPQ, PGM1-CSMD2
ICGC_GBM60, 1, 65029515, 65029516, 13, 88258870, 88258871, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, NORMAL, 9, 0.127, 8, 0.222, |13:88258871(0_2_7/8), 1:65029516|(3_0_5/5), CACHD1_4, ., UBE2U, -296465, ATG4C, -1698332, RAVER2, 181263, JAK1, 269397, MIR4500HG_intron5, ., SLITRK6, -1885248, SLITRK6, -1885248, SLITRK5, 66000, SLITRK5, 66000, ., ., FALSE, 71_72_73_2279_2280_2281, JAK1_UBE2U_PDE4B_CACHD1_LEPROT_DNAJC6_SLITRK5_AK4_EFCAB7_RAVER2_LEPR_PGM1_ROR1_DLEU2L_ITGB3BP, LEPR_MIR101-1_SLITRK5_JAK1, CACHD1-MIR4500HG, ., ~ATG4C/~JAK1-MIR4500HG, CACHD1-~SLITRK6/~SLITRK5, CACHD1-MIR4500HG
ICGC_GBM60, 1, 74548663, 74548664, 1, 74548597, 74548598, SOMATIC(0/3261), UNKNOWN(0/3261), INV, 4, 66, INV, 12, 0.293, 0, UNKNOWN, 1:74548598_INV|(6_6_0/0), _, LRRIQ3_7, LRRIQ3, NEGR1, -1800247, PTGER3, -3035173, FPGT, 115233, SLC44A5, 1119153, LRRIQ3_7, LRRIQ3, NEGR1, -1800181, PTGER3, -3035107, FPGT, 115299, SLC44A5, 1119219, ., ., FALSE, 84, TNNI3K_LRRC53_CRYZ_TYW3_FPGT_C1orf173_LRRIQ3_FPGT-TNNI3K, LRRIQ3, ., ., ., ., .
ICGC_GBM60, 1, 74548663, 74548664, 1, 81025250, 81025251, SOMATIC(0/3261), SOMATIC(0/3261), DUP, 5, 6476587, NORMAL, 26, 0.473, 29, 0.630, 1:81025251|(6_6_14/14), |1:74548664(9_3_17/17), LRRIQ3_7, LRRIQ3, NEGR1, -1800247, PTGER3, -3035173, FPGT, 115233, SLC44A5, 1119153, RP5-887A10.1_intron3_RP11-115A15.1_intron1, ., ELTD1, -1552848, PTGFR, -2019817, LPHN2, 746595, LPHN2, 746595, ., ., FALSE, 84_85_86_87_88_89_90_91_92_93, TNNI3K_LRRC53_FAM73A_FUBP1_PTGFR_ELTD1_IFI44L_CRYZ_USP33_PIGK_ACADM_AK5_DNAJB4_GIPC2_TYW3_ST6GALNAC5_FPGT_SLC44A5_LRRIQ3_IFI44_ST6GALNAC3_ASB17_NEXN_MSH4_LHX8_C1orf173_ZZZ3_RABGGTB_FPGT-TNNI3K, FUBP1_MSH4_PTGFR_SLC44A5_ZZZ3_LRRIQ3_ST6GALNAC3, LRRIQ3-RP11-115A15.1_LRRIQ3-RP5-887A10.1, LRRIQ3-(TRUNC), LRRIQ3-RP5-887A10.1_intron3_RP11-115A15.1, LRRIQ3-~PTGFR/~LPHN2, LRRIQ3-RP5-887A10.1_intron3_RP11-115A15.1
ICGC_GBM60, 1, 74840954, 74840955, 7, 77014286, 77014287, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, NORMAL, 16, 0.372, 13, 0.203, |7:77014287(2_5_9/9), 1:74840955|(6_1_6/7), FPGT-TNNI3K_21, ., FPGT, -141185, LRRIQ3, -177084, LRRC53, 94608, SLC44A5, 826862, GSAP_intron7, ., CCDC146, -55437, PMS2P11, -369117, PTPN12, 152306, PTPN12, 152306, ., SE_09437, FALSE, 83_84_85_1402_1403_1404, TNNI3K_LRRC53_SRRM3_GSAP_PHTF2_FGL2_RSBN1L_POMZP3_CCDC146_UPK3B_CRYZ_TMEM60_TYW3_HSPB1_DTX2_PTPN12_FPGT_SRCRB4D_SLC44A5_LRRIQ3_ZP3_MAGI2_LHX8_C1orf173_YWHAG_FPGT-TNNI3K, PMS2P11_MAGI2_HSPB1_DTX2_PTPN12_SLC44A5_RSBN1L_LRRIQ3_YWHAG, FPGT-TNNI3K-GSAP, ., ~LRRIQ3/~SLC44A5-GSAP, FPGT-TNNI3K-~PMS2P11/~PTPN12, FPGT-TNNI3K-GSAP
ICGC_GBM60, 1, 93604626, 93604627, 12, 12155329, 12155330, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, INV, 16, 0.203, 20, 0.282, |12:12155330(5_1_10/10), 1:93604629_INV|(6_3_11/12), MTF2_17, MTF2, FAM69A, -177570, RPL5, -297146, TMED5, 10673, DR1, 206819, ., ., ETV6, -106994, ETV6, -106994, BCL2L14, 47449, LRP6, 113630, ., ., FALSE, 107_108_109_110_2085_2086_2087, PRR4_RPAP2_TAS2R19_TAS2R43_EPHX4_ABCA4_FAM69A_DUSP16_PRB3_PRB2_LOH12CR2_BCL2L14_TAS2R8_TAS2R9_STYK1_FNBP1L_TAS2R46_ABCD3_CDKN1B_GLMN_BRDT_C1orf146_KIAA1107_TAS2R20_LOH12CR1_MANSC1_TAS2R10_AC018630.1_TAS2R30_DR1_MTF2_ETV6_PRB1_GPR19_TAS2R42_CCDC18_YBX3_PRH1_PRH2_TAS2R7_F3_BCAR3_EVI5_PRB4_TAS2R13_APOLD1_GCLM_RPL5_TAS2R14_TAS2R31_DNTTIP2_TAS2R50_CREBL2_LRP6_DDX47_ARHGAP29_TMED5_GFI1_BTBD8, CDKN1B_BRDT_TAS2R43_RPL5_DNTTIP2_DUSP16_PRB2_LRP6_DR1_STYK1_MTF2_ARHGAP29_GFI1_PRB4_ETV6, MTF2-(TRUNC), MTF2-(TRUNC), MTF2-~ETV6/~BCL2L14, MTF2-~ETV6/~LRP6, MTF2-~ETV6/~BCL2L14
ICGC_GBM60, 1, 100487984, 100487985, 10, 828089, 828090, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, INV, 18, 0.191, 15, 0.288, |10:828090_INV(3_5_10/11), |1:100487985_INV(4_5_6/7), SLC35A3_11, ., AGL, -98406, SNX7, -1261929, HIAT1, 15669, CDC14A, 322600, ., ., DIP2C, -92407, DIP2C, -92407, LARP4B, 27395, PFKP, 2280436, ., ., FALSE, 115_116_117_1779, VCAM1_LRRC39_PALMD_LPPR4_SASS6_IDI2_HIAT1_WDR37_SLC30A7_DPH5_GPR88_RTCA_LARP4B_GTPBP4_PFKP_DIP2C_AL359878.1_EXTL2_TRMT13_PRR26_ADARB2_TUBB8_AGL_SLC35A3_FRRS1_AC093157.1_CDC14A_ZMYND11_IDI1_DBT, VCAM1_PFKP_DIP2C_CDC14A_ZMYND11, SLC35A3-(TRUNC), ., ~SNX7/~CDC14A-~DIP2C/~LARP4B, SLC35A3-~DIP2C/, SLC35A3-~DIP2C/~LARP4B
ICGC_GBM60, 1, 110564938, 110564939, 1, 111048479, 111048480, SOMATIC(0/3261), SOMATIC(0/3261), INV, 5, 483541, INV, 6, 0.107, 7, 0.095, |1:111048480_INV(2_1_3/3), |1:110564939_INV(3_1_3/3), AHCYL1_17, ., CSF1, -91325, CSF1, -91325, STRIP1, 9261, RBM15, 316190, ., ., PROK1, -48504, LAMTOR5, -97916, KCNA10, 11360, WDR77, 934033, ., ., FALSE, 126_127_128_129_130, DRAM2_GPR61_ATP5F1_HENMT1_PSMA5_SLC6A17_RAP1A_PRPF38B_ALX3_KCNC4_CD53_SORT1_KCNA10_CHIA_EPS8L3_CELSR2_UBL4B_LRIF1_CYB561D1_TMEM167B_GPSM2_PIFO_STRIP1_TAF13_GSTM1_CSF1_DDX20_GSTM5_SARS_SYPL2_ADORA3_PROK1_GSTM4_PSRC1_GSTM2_RBM15_KCNA2_OVGP1_CLCC1_WDR47_FNDC7_SLC16A4_FAM212B_ATXN7L2_AHCYL1_AKNAD1_STXBP3_GNAI3_KCNA3_CEPT1_GSTM3_KIAA1324_FAM102B_GNAT2_DENND2D_MYBPHL_LAMTOR5_AMIGO1_AMPD2_C1orf162_CHI3L2_WDR77_KCND3_C1orf194, GPSM2_GSTM3_TAF13_SLC16A4_GSTM1_CSF1_RAP1A_GSTM5_LAMTOR5_GSTM4_GSTM2_RBM15_GNAI3_WDR77_CLCC1, AHCYL1-(TRUNC), ., ~CSF1/~RBM15-~PROK1/~KCNA10, AHCYL1-~LAMTOR5/~WDR77, AHCYL1-~PROK1/~KCNA10
ICGC_GBM60, 1, 110742583, 110742584, 16, 88315773, 88315774, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, INV, 19, 0.413, 18, 0.222, 16:88315774_INV|(3_5_11/11), 1:110742584_INV|(4_4_10/23), SLC6A17_12, ., UBL4B, -86015, CSF1, -268970, KCNC4, 11382, RBM15, 138545, LA16c-444G7.1_intron3, ., BANP, -204850, BANP, -204850, ZNF469, 178106, ZNF469, 178106, SE_08193, SE_37096_SE_56955, FALSE, 127_128_129_2585_2586, RP11-830F9.6_JPH3_C16orf3_RPL13_ZCCHC14_FBXO31_APRT_DPEP1_RP11-178L8.4_KCNA2_MC1R_CA5A_GNAI3_CTU2_PIEZO1_AMPD2_CYBA_DBNDD1_FOXF1_DEF8_ZNF469_FOXC2_CHMP1A_C16orf95_UBL4B_ZNF778_RP11-368I7.4_CYB561D1_MAP1LC3B_GSTM1_CSF1_SPATA33_GSTM4_GSTM2_RNF166_TCF25_GAS8_LAMTOR5_MTHFSD_TUBB3_SPIRE2_GPR61_BANP_ALX3_KLHDC4_ANKRD11_PRDM7_SPATA2L_ZFPM1_STRIP1_RBM15_FOXL1_SLC16A4_GSTM3_CDK10_SLC22A31_ACSF3_ZNF276_TRAPPC2L_SLC6A17_PABPN1L_CD53_KCNC4_IL17C_CBFA2T3_AC137932.1_KCNA10_MVD_EPS8L3_CDT1_LRIF1_CDH15_AC092384.1_GSTM5_GALNS_SLC7A5_FANCA_PROK1_SNAI3_AHCYL1_CPNE7_CENPBD1_KCNA3_VPS9D1_ZC3H18_SPG7_GNAT2_AMIGO1_FLJ00104_AC010536.1, GSTM3_BANP_SLC16A4_GSTM1_CSF1_PIEZO1_GSTM5_KLHDC4_PRDM7_LAMTOR5_SLC7A5_ZNF469_CBFA2T3_FANCA_GSTM4_GSTM2_RBM15_GNAI3_FBXO31, SLC6A17-LA16c-444G7.1, ., ~CSF1/~RBM15-LA16c-444G7.1, SLC6A17-~BANP/~ZNF469, SLC6A17-LA16c-444G7.1
ICGC_GBM60, 1, 184677396, 184677397, 1, 184677478, 184677479, SOMATIC(0/3261), SOMATIC(0/3261), INV, 5, 82, INV, 3, 0.079, 3, 0.083, |1:184677479_INV(1_2_0/0), |1:184677397_INV(1_2_0/0), EDEM3_17, ., C1orf21, -79243, RGL1, -779732, FAM129A, 82462, RNF2, 337100, EDEM3_intron16, ., C1orf21, -79325, RGL1, -779814, FAM129A, 82380, RNF2, 337018, ., ., FALSE, 188, C1orf21_EDEM3_FAM129A_RGL1_TSEN15_COLGALT2, RGL1, EDEM3_17-EDEM3_intron16, ., ~RGL1/~RNF2-EDEM3, EDEM3-~RGL1/~RNF2, .
ICGC_GBM60, 2, 80843601, 80843602, 12, 31801894, 31801895, SOMATIC(0/3261), SOMATIC(0/3261), TRA, 5, NA, INV, 19, 0.442, 17, 0.239, 12:31801895_INV|(1_5_13/13), 2:80843602_INV|(4_1_12/12), AC008067.2_2, CTNNA2, LRRTM1, -311728, LRRTM1, -311728, SUCLG1, 3807046, TCF7L1, 4516932, METTL20_intron2, ., DENND5B, -57864, DDX11, -544170, AMN1, 22177, H3F3C, 142229, ., ., FALSE, 342_343_344_2107_2108_2109, REG3A_REG1B_METTL20_CTNNA2_OVCH1_YARS2_BICD1_TSPAN11_IPO8_REG3G_DENND5B_TMTC1_ALG10_ERGIC2_DNM1L_PKP2_OVCH1-AS1_AC024940.1_DDX11_FAM60A_FAR2_LRRTM1_SYT10_KIAA1551_AMN1_H3F3C_FGD4_CAPRIN2_REG1A, DNM1L_LRRTM1_SYT10_KIAA1551_CTNNA2_OVCH1_DDX11_H3F3C, AC008067.2-METTL20, CTNNA2-(TRUNC), CTNNA2-METTL20, AC008067.2-~DDX11/~H3F3C, AC008067.2-METTL20
